,movie,country,date
0,Snow White and the Seven Dwarfs,Estados Unidos,21 de diciembre de 1937
1,Snow White and the Seven Dwarfs,Estados Unidos,1 de enero de 1938
2,Snow White and the Seven Dwarfs,Estados Unidos,13 de enero de 1938
3,Snow White and the Seven Dwarfs,Estados Unidos,13 de enero de 1938
4,Snow White and the Seven Dwarfs,Argentina,22 de enero de 1938
5,Snow White and the Seven Dwarfs,Estados Unidos,31 de enero de 1938
6,Snow White and the Seven Dwarfs,Estados Unidos,4 de febrero de 1938
7,Snow White and the Seven Dwarfs,Reino Unido,24 de febrero de 1938
8,Snow White and the Seven Dwarfs,Reino Unido,12 de marzo de 1938
9,Snow White and the Seven Dwarfs,Canadá,25 de marzo de 1938
10,Snow White and the Seven Dwarfs,Bélgica,26 de marzo de 1938
11,Snow White and the Seven Dwarfs,Filipinas,1 de mayo de 1938
12,Snow White and the Seven Dwarfs,Francia,6 de mayo de 1938
13,Snow White and the Seven Dwarfs,Bélgica,20 de mayo de 1938
14,Snow White and the Seven Dwarfs,Argentina,23 de mayo de 1938
15,Snow White and the Seven Dwarfs,Australia,2 de junio de 1938
16,Snow White and the Seven Dwarfs,China,2 de junio de 1938
17,Snow White and the Seven Dwarfs,Uruguay,28 de junio de 1938
18,Snow White and the Seven Dwarfs,Irlanda,8 de julio de 1938
19,Snow White and the Seven Dwarfs,México,21 de julio de 1938
20,Pinocchio,Estados Unidos,7 de febrero de 1940
21,Pinocchio,Estados Unidos,9 de febrero de 1940
22,Pinocchio,Estados Unidos,10 de febrero de 1940
23,Pinocchio,Estados Unidos,14 de febrero de 1940
24,Pinocchio,Estados Unidos,16 de febrero de 1940
25,Pinocchio,Estados Unidos,23 de febrero de 1940
26,Pinocchio,Reino Unido,18 de marzo de 1940
27,Pinocchio,Reino Unido,13 de mayo de 1940
28,Pinocchio,Australia,16 de mayo de 1940
29,Pinocchio,Canadá,22 de junio de 1940
30,Pinocchio,India,10 de julio de 1940
31,Pinocchio,Nueva Zelanda,14 de julio de 1940
32,Pinocchio,Argentina,17 de julio de 1940
33,Pinocchio,México,19 de julio de 1940
34,Pinocchio,Brasil,2 de septiembre de 1940
35,Pinocchio,Irlanda,6 de septiembre de 1940
36,Pinocchio,Portugal,7 de octubre de 1940
37,Pinocchio,Uruguay,10 de octubre de 1940
38,Pinocchio,Suecia,3 de febrero de 1941
39,Pinocchio,Palestina,22 de marzo de 1941
40,Fantasia,Estados Unidos,13 de noviembre de 1940
41,Fantasia,Brasil,9 de diciembre de 1940
42,Fantasia,Argentina,25 de diciembre de 1940
43,Fantasia,Argentina,26 de diciembre de 1940
44,Fantasia,Estados Unidos,29 de enero de 1941
45,Fantasia,Estados Unidos,13 de febrero de 1941
46,Fantasia,Estados Unidos,19 de febrero de 1941
47,Fantasia,Estados Unidos,5 de marzo de 1941
48,Fantasia,Canadá,19 de junio de 1941
49,Fantasia,Reino Unido,21 de julio de 1941
50,Fantasia,Australia,15 de agosto de 1941
51,Fantasia,Argentina,19 de agosto de 1941
52,Fantasia,Australia,21 de agosto de 1941
53,Fantasia,Brasil,23 de agosto de 1941
54,Fantasia,Uruguay,11 de septiembre de 1941
55,Fantasia,Estados Unidos,19 de septiembre de 1941
56,Fantasia,Suiza,22 de septiembre de 1941
57,Fantasia,Costa Rica,16 de noviembre de 1941
58,Fantasia,México,25 de diciembre de 1941
59,Fantasia,Estados Unidos,6 de enero de 1942
60,Dumbo,Estados Unidos,23 de octubre de 1941
61,Dumbo,Estados Unidos,31 de octubre de 1941
62,Dumbo,India,3 de noviembre de 1941
63,Dumbo,Benín,7 de noviembre de 1941
64,Dumbo,Reino Unido,21 de diciembre de 1941
65,Dumbo,Argentina,24 de diciembre de 1941
66,Dumbo,Nicaragua,24 de diciembre de 1941
67,Dumbo,Reino Unido,2 de enero de 1942
68,Dumbo,Canadá,31 de marzo de 1942
69,Dumbo,Australia,14 de abril de 1942
70,Dumbo,Chile,23 de mayo de 1942
71,Dumbo,Irlanda,5 de junio de 1942
72,Dumbo,México,9 de julio de 1942
73,Dumbo,Brasil,10 de julio de 1942
74,Dumbo,Argentina,10 de agosto de 1942
75,Dumbo,Uruguay,2 de septiembre de 1942
76,Dumbo,Portugal,30 de noviembre de 1942
77,Dumbo,Palestina,10 de abril de 1943
78,Dumbo,Nueva Zelanda,10 de julio de 1943
79,Dumbo,Venezuela,3 de abril de 1944
80,Bambi,Reino Unido,9 de agosto de 1942
81,Bambi,Estados Unidos,13 de agosto de 1942
82,Bambi,Estados Unidos,14 de agosto de 1942
83,Bambi,Estados Unidos,21 de agosto de 1942
84,Bambi,Estados Unidos,29 de octubre de 1942
85,Bambi,Reino Unido,1 de enero de 1943
86,Bambi,México,4 de febrero de 1943
87,Bambi,Irlanda,19 de febrero de 1943
88,Bambi,Argentina,2 de marzo de 1943
89,Bambi,Brasil,10 de marzo de 1943
90,Bambi,Trinidad y Tobago,4 de junio de 1943
91,Bambi,Nueva Zelanda,10 de julio de 1943
92,Bambi,Uruguay,14 de julio de 1943
93,Bambi,Suecia,4 de octubre de 1943
94,Bambi,Australia,11 de diciembre de 1943
95,Bambi,Venezuela,16 de enero de 1944
96,Bambi,Portugal,17 de enero de 1944
97,Bambi,Suiza,17 de marzo de 1944
98,Bambi,Luxemburgo,17 de marzo de 1944
99,Bambi,Palestina,28 de mayo de 1944
100,Saludos Amigos,Brasil,24 de agosto de 1942
101,Saludos Amigos,Argentina,26 de agosto de 1942
102,Saludos Amigos,Chile,14 de septiembre de 1942
103,Saludos Amigos,Nueva Zelanda,25 de diciembre de 1942
104,Saludos Amigos,Estados Unidos,6 de febrero de 1943
105,Saludos Amigos,Estados Unidos,19 de febrero de 1943
106,Saludos Amigos,México,26 de abril de 1943
107,Saludos Amigos,Uruguay,5 de mayo de 1943
108,Saludos Amigos,Colombia,13 de junio de 1943
109,Saludos Amigos,Grecia,13 de junio de 1943
110,Saludos Amigos,Venezuela,17 de agosto de 1943
111,Saludos Amigos,Reino Unido,6 de diciembre de 1943
112,Saludos Amigos,Australia,10 de febrero de 1944
113,Saludos Amigos,Portugal,8 de abril de 1944
114,Saludos Amigos,Irlanda,19 de mayo de 1944
115,Saludos Amigos,España,21 de agosto de 1944
116,Saludos Amigos,Palestina,17 de septiembre de 1944
117,Saludos Amigos,España,28 de diciembre de 1944
118,Saludos Amigos,Bélgica,7 de diciembre de 1945
119,Saludos Amigos,Suecia,18 de marzo de 1946
120,The Three Caballeros,México,21 de diciembre de 1944
121,The Three Caballeros,Estados Unidos,3 de febrero de 1945
122,The Three Caballeros,Estados Unidos,22 de febrero de 1945
123,The Three Caballeros,Brasil,18 de abril de 1945
124,The Three Caballeros,Reino Unido,14 de mayo de 1945
125,The Three Caballeros,Uruguay,16 de mayo de 1945
126,The Three Caballeros,Brasil,6 de julio de 1945
127,The Three Caballeros,Argentina,12 de julio de 1945
128,The Three Caballeros,Reino Unido,24 de septiembre de 1945
129,The Three Caballeros,Australia,7 de diciembre de 1945
130,The Three Caballeros,Portugal,24 de diciembre de 1945
131,The Three Caballeros,Irlanda,28 de diciembre de 1945
132,The Three Caballeros,Canadá,17 de enero de 1946
133,The Three Caballeros,Palestina,16 de febrero de 1946
134,The Three Caballeros,Nueva Zelanda,16 de noviembre de 1946
135,The Three Caballeros,España,7 de febrero de 1947
136,The Three Caballeros,España,17 de febrero de 1947
137,The Three Caballeros,Suecia,28 de marzo de 1947
138,The Three Caballeros,Sudáfrica,7 de enero de 1948
139,The Three Caballeros,Sudáfrica,12 de enero de 1948
140,Make Mine Music,Estados Unidos,20 de abril de 1946
141,Make Mine Music,Canadá,14 de junio de 1946
142,Make Mine Music,Reino Unido,30 de junio de 1946
143,Make Mine Music,Argentina,19 de julio de 1946
144,Make Mine Music,México,25 de julio de 1946
145,Make Mine Music,Venezuela,1 de agosto de 1946
146,Make Mine Music,Estados Unidos,15 de agosto de 1946
147,Make Mine Music,Reino Unido,26 de agosto de 1946
148,Make Mine Music,Francia,28 de septiembre de 1946
149,Make Mine Music,Australia,3 de octubre de 1946
150,Make Mine Music,Irlanda,27 de diciembre de 1946
151,Make Mine Music,Uruguay,9 de julio de 1947
152,Make Mine Music,Palestina,15 de noviembre de 1947
153,Make Mine Music,Nueva Zelanda,24 de noviembre de 1947
154,Make Mine Music,Portugal,8 de abril de 1948
155,Make Mine Music,Brasil,17 de junio de 1948
156,Make Mine Music,Suecia,4 de abril de 1949
157,Make Mine Music,Turquía,17 de junio de 1949
158,Make Mine Music,Sudáfrica,20 de junio de 1949
159,Make Mine Music,Sudáfrica,21 de junio de 1949
160,Fun and Fancy Free,Estados Unidos,27 de septiembre de 1947
161,Fun and Fancy Free,Estados Unidos,22 de octubre de 1947
162,Fun and Fancy Free,Reino Unido,22 de enero de 1948
163,Fun and Fancy Free,Nueva Zelanda,13 de febrero de 1948
164,Fun and Fancy Free,Estados Unidos,12 de marzo de 1948
165,Fun and Fancy Free,Irlanda,21 de mayo de 1948
166,Fun and Fancy Free,Estados Unidos,18 de junio de 1948
167,Fun and Fancy Free,Australia,27 de agosto de 1948
168,Fun and Fancy Free,México,16 de diciembre de 1948
169,Fun and Fancy Free,Dinamarca,14 de mayo de 1949
170,Fun and Fancy Free,Argentina,10 de julio de 1949
171,Fun and Fancy Free,Brasil,31 de octubre de 1949
172,Fun and Fancy Free,Uruguay,2 de enero de 1950
173,Fun and Fancy Free,Israel,18 de febrero de 1950
174,Fun and Fancy Free,Francia,29 de marzo de 1950
175,Fun and Fancy Free,Suecia,15 de mayo de 1950
176,Fun and Fancy Free,Bélgica,3 de agosto de 1950
177,Fun and Fancy Free,Sudáfrica,16 de agosto de 1950
178,Fun and Fancy Free,Sudáfrica,21 de agosto de 1950
179,Fun and Fancy Free,Yugoslavia,16 de noviembre de 1950
180,Melody Time,Estados Unidos,27 de mayo de 1948
181,Melody Time,Italia,29 de agosto de 1948
182,Melody Time,Nueva Zelanda,27 de febrero de 1949
183,Melody Time,Reino Unido,14 de abril de 1949
184,Melody Time,Australia,21 de mayo de 1949
185,Melody Time,Reino Unido,11 de julio de 1949
186,Melody Time,Irlanda,11 de noviembre de 1949
187,Melody Time,Bélgica,16 de diciembre de 1949
188,Melody Time,México,4 de mayo de 1950
189,Melody Time,Costa Rica,19 de junio de 1950
190,Melody Time,Argentina,4 de julio de 1950
191,Melody Time,Uruguay,5 de julio de 1950
192,Melody Time,Egipto,10 de julio de 1950
193,Melody Time,Brasil,19 de julio de 1950
194,Melody Time,Francia,28 de febrero de 1951
195,Melody Time,Suecia,16 de abril de 1951
196,Melody Time,Sudáfrica,28 de septiembre de 1951
197,Melody Time,Sudáfrica,1 de octubre de 1951
198,Melody Time,Sudáfrica,5 de octubre de 1951
199,Melody Time,Países Bajos,25 de octubre de 1951
200,The Adventures of Ichabod and Mr. Toad,Estados Unidos,5 de octubre de 1949
201,The Adventures of Ichabod and Mr. Toad,Estados Unidos,8 de octubre de 1949
202,The Adventures of Ichabod and Mr. Toad,Estados Unidos,6 de enero de 1950
203,The Adventures of Ichabod and Mr. Toad,Canadá,12 de febrero de 1950
204,The Adventures of Ichabod and Mr. Toad,Nueva Zelanda,16 de febrero de 1950
205,The Adventures of Ichabod and Mr. Toad,Reino Unido,19 de mayo de 1950
206,The Adventures of Ichabod and Mr. Toad,Brasil,13 de noviembre de 1950
207,The Adventures of Ichabod and Mr. Toad,Irlanda,15 de diciembre de 1950
208,The Adventures of Ichabod and Mr. Toad,Australia,11 de mayo de 1951
209,The Adventures of Ichabod and Mr. Toad,México,10 de octubre de 1951
210,The Adventures of Ichabod and Mr. Toad,España,25 de diciembre de 1951
211,The Adventures of Ichabod and Mr. Toad,Sudáfrica,25 de junio de 1952
212,The Adventures of Ichabod and Mr. Toad,Sudáfrica,2 de julio de 1952
213,The Adventures of Ichabod and Mr. Toad,Uruguay,7 de julio de 1952
214,The Adventures of Ichabod and Mr. Toad,Portugal,30 de junio de 1953
215,The Adventures of Ichabod and Mr. Toad,Países Bajos,10 de julio de 1955
216,The Adventures of Ichabod and Mr. Toad,China,8 de mayo de 1957
217,The Adventures of Ichabod and Mr. Toad,Islandia,15 de junio de 1959
218,The Adventures of Ichabod and Mr. Toad,Egipto,6 de noviembre de 1959
219,Cinderella,Estados Unidos,15 de febrero de 1950
220,Cinderella,Estados Unidos,22 de febrero de 1950
221,Cinderella,Estados Unidos,22 de febrero de 1950
222,Cinderella,Estados Unidos,4 de marzo de 1950
223,Cinderella,Canadá,7 de abril de 1950
224,Cinderella,Benín,20 de julio de 1950
225,Cinderella,Italia,20 de agosto de 1950
226,Cinderella,Italia,15 de septiembre de 1950
227,Cinderella,Dinamarca,18 de noviembre de 1950
228,Cinderella,Bélgica,7 de diciembre de 1950
229,Cinderella,Países Bajos,7 de diciembre de 1950
230,Cinderella,Australia,8 de diciembre de 1950
231,Cinderella,Finlandia,15 de diciembre de 1950
232,Cinderella,Suecia,18 de diciembre de 1950
233,Cinderella,Portugal,21 de diciembre de 1950
234,Cinderella,Bélgica,22 de diciembre de 1950
235,Cinderella,Francia,22 de diciembre de 1950
236,Cinderella,Reino Unido,22 de diciembre de 1950
237,Cinderella,Noruega,26 de diciembre de 1950
238,Cinderella,Argentina,2 de enero de 1951
239,Alice in Wonderland,Reino Unido,26 de julio de 1951
240,Alice in Wonderland,Estados Unidos,28 de julio de 1951
241,Alice in Wonderland,Estados Unidos,28 de julio de 1951
242,Alice in Wonderland,Canadá,9 de agosto de 1951
243,Alice in Wonderland,Reino Unido,20 de agosto de 1951
244,Alice in Wonderland,Italia,20 de agosto de 1951
245,Alice in Wonderland,Benín,28 de septiembre de 1951
246,Alice in Wonderland,Irlanda,14 de diciembre de 1951
247,Alice in Wonderland,Nueva Zelanda,15 de diciembre de 1951
248,Alice in Wonderland,Italia,20 de diciembre de 1951
249,Alice in Wonderland,Países Bajos,20 de diciembre de 1951
250,Alice in Wonderland,Portugal,20 de diciembre de 1951
251,Alice in Wonderland,Australia,21 de diciembre de 1951
252,Alice in Wonderland,Bélgica,21 de diciembre de 1951
253,Alice in Wonderland,Canadá,21 de diciembre de 1951
254,Alice in Wonderland,Finlandia,21 de diciembre de 1951
255,Alice in Wonderland,Francia,21 de diciembre de 1951
256,Alice in Wonderland,Israel,22 de diciembre de 1951
257,Alice in Wonderland,Dinamarca,26 de diciembre de 1951
258,Alice in Wonderland,Noruega,26 de diciembre de 1951
259,Peter Pan,Lesoto,5 de febrero de 1953
260,Peter Pan,Estados Unidos,5 de febrero de 1953
261,Peter Pan,Francia,15 de abril de 1953
262,Peter Pan,Reino Unido,17 de abril de 1953
263,Peter Pan,Canadá,8 de mayo de 1953
264,Peter Pan,Reino Unido,27 de julio de 1953
265,Peter Pan,Irlanda,31 de julio de 1953
266,Peter Pan,Australia,16 de octubre de 1953
267,Peter Pan,México,11 de noviembre de 1953
268,Peter Pan,Italia,16 de diciembre de 1953
269,Peter Pan,Australia,18 de diciembre de 1953
270,Peter Pan,Finlandia,18 de diciembre de 1953
271,Peter Pan,Francia,18 de diciembre de 1953
272,Peter Pan,Suecia,21 de diciembre de 1953
273,Peter Pan,Alemania Occidental,22 de diciembre de 1953
274,Peter Pan,Francia,23 de diciembre de 1953
275,Peter Pan,Dinamarca,26 de diciembre de 1953
276,Peter Pan,Noruega,26 de diciembre de 1953
277,Peter Pan,Niue,25 de febrero de 1954
278,Peter Pan,Filipinas,25 de febrero de 1954
279,Lady and the Tramp,Estados Unidos,16 de junio de 1955
280,Lady and the Tramp,Estados Unidos,22 de junio de 1955
281,Lady and the Tramp,Reino Unido,2 de septiembre de 1955
282,Lady and the Tramp,Canadá,27 de septiembre de 1955
283,Lady and the Tramp,Portugal,28 de septiembre de 1955
284,Lady and the Tramp,Italia,15 de diciembre de 1955
285,Lady and the Tramp,Francia,16 de diciembre de 1955
286,Lady and the Tramp,Suecia,19 de diciembre de 1955
287,Lady and the Tramp,Bélgica,23 de diciembre de 1955
288,Lady and the Tramp,Finlandia,23 de diciembre de 1955
289,Lady and the Tramp,Irlanda,23 de diciembre de 1955
290,Lady and the Tramp,Países Bajos,23 de diciembre de 1955
291,Lady and the Tramp,Dinamarca,26 de diciembre de 1955
292,Lady and the Tramp,Noruega,26 de diciembre de 1955
293,Lady and the Tramp,Reino Unido,3 de enero de 1956
294,Lady and the Tramp,Australia,23 de febrero de 1956
295,Lady and the Tramp,Sudáfrica,28 de marzo de 1956
296,Lady and the Tramp,Sudáfrica,28 de marzo de 1956
297,Lady and the Tramp,Sudáfrica,18 de junio de 1956
298,Lady and the Tramp,Argentina,3 de julio de 1956
299,Sleeping Beauty,Estados Unidos,29 de enero de 1959
300,Sleeping Beauty,Estados Unidos,29 de enero de 1959
301,Sleeping Beauty,Estados Unidos,17 de febrero de 1959
302,Sleeping Beauty,Reino Unido,29 de julio de 1959
303,Sleeping Beauty,Alemania Occidental,30 de octubre de 1959
304,Sleeping Beauty,Italia,1 de diciembre de 1959
305,Sleeping Beauty,Francia,16 de diciembre de 1959
306,Sleeping Beauty,Países Bajos,17 de diciembre de 1959
307,Sleeping Beauty,Finlandia,18 de diciembre de 1959
308,Sleeping Beauty,Irlanda,18 de diciembre de 1959
309,Sleeping Beauty,Suecia,19 de diciembre de 1959
310,Sleeping Beauty,Australia,24 de diciembre de 1959
311,Sleeping Beauty,México,24 de diciembre de 1959
312,Sleeping Beauty,Bélgica,25 de diciembre de 1959
313,Sleeping Beauty,Dinamarca,26 de diciembre de 1959
314,Sleeping Beauty,Noruega,26 de diciembre de 1959
315,Sleeping Beauty,Austria,15 de enero de 1960
316,Sleeping Beauty,Benín,29 de enero de 1960
317,Sleeping Beauty,Países Bajos,14 de abril de 1960
318,Sleeping Beauty,Nueva Zelanda,1 de mayo de 1960
319,One Hundred and One Dalmatians,Estados Unidos,25 de enero de 1961
320,One Hundred and One Dalmatians,Canadá,24 de febrero de 1961
321,One Hundred and One Dalmatians,Reino Unido,31 de marzo de 1961
322,One Hundred and One Dalmatians,Unión Soviética,17 de abril de 1961
323,One Hundred and One Dalmatians,España,julio de 1961
324,One Hundred and One Dalmatians,España,21 de septiembre de 1961
325,One Hundred and One Dalmatians,Australia,8 de octubre de 1961
326,One Hundred and One Dalmatians,Filipinas,1 de noviembre de 1961
327,One Hundred and One Dalmatians,Benín,10 de noviembre de 1961
328,One Hundred and One Dalmatians,Italia,30 de noviembre de 1961
329,One Hundred and One Dalmatians,Portugal,14 de diciembre de 1961
330,One Hundred and One Dalmatians,Finlandia,15 de diciembre de 1961
331,One Hundred and One Dalmatians,Alemania Occidental,19 de diciembre de 1961
332,One Hundred and One Dalmatians,Francia,20 de diciembre de 1961
333,One Hundred and One Dalmatians,México,21 de diciembre de 1961
334,One Hundred and One Dalmatians,Bélgica,22 de diciembre de 1961
335,One Hundred and One Dalmatians,Irlanda,22 de diciembre de 1961
336,One Hundred and One Dalmatians,Francia,23 de diciembre de 1961
337,One Hundred and One Dalmatians,Dinamarca,26 de diciembre de 1961
338,One Hundred and One Dalmatians,Noruega,26 de diciembre de 1961
339,The Sword in the Stone,Reino Unido,12 de diciembre de 1963
340,The Sword in the Stone,Reino Unido,18 de diciembre de 1963
341,The Sword in the Stone,Canadá,25 de diciembre de 1963
342,The Sword in the Stone,Estados Unidos,25 de diciembre de 1963
343,The Sword in the Stone,Australia,15 de abril de 1964
344,The Sword in the Stone,Hong Kong,28 de mayo de 1964
345,The Sword in the Stone,Irlanda,19 de junio de 1964
346,The Sword in the Stone,Estados Unidos,21 de junio de 1964
347,The Sword in the Stone,Japón,18 de julio de 1964
348,The Sword in the Stone,México,10 de diciembre de 1964
349,The Sword in the Stone,Suecia,14 de diciembre de 1964
350,The Sword in the Stone,Francia,16 de diciembre de 1964
351,The Sword in the Stone,Alemania Occidental,17 de diciembre de 1964
352,The Sword in the Stone,Italia,22 de diciembre de 1964
353,The Sword in the Stone,Brasil,25 de diciembre de 1964
354,The Sword in the Stone,Dinamarca,26 de diciembre de 1964
355,The Sword in the Stone,Noruega,26 de diciembre de 1964
356,The Sword in the Stone,Bélgica,1 de enero de 1965
357,The Sword in the Stone,Colombia,1 de enero de 1965
358,The Sword in the Stone,Nueva Zelanda,2 de mayo de 1965
359,The Jungle Book,Estados Unidos,18 de octubre de 1967
360,The Jungle Book,Reino Unido,17 de noviembre de 1967
361,The Jungle Book,Canadá,4 de diciembre de 1967
362,The Jungle Book,Reino Unido,24 de diciembre de 1967
363,The Jungle Book,Filipinas,15 de enero de 1968
364,The Jungle Book,Unión Soviética,11 de abril de 1968
365,The Jungle Book,Irlanda,12 de abril de 1968
366,The Jungle Book,Hong Kong,16 de mayo de 1968
367,The Jungle Book,Japón,23 de julio de 1968
368,The Jungle Book,Italia,6 de diciembre de 1968
369,The Jungle Book,Suecia,9 de diciembre de 1968
370,The Jungle Book,Francia,11 de diciembre de 1968
371,The Jungle Book,España,13 de diciembre de 1968
372,The Jungle Book,Alemania Occidental,13 de diciembre de 1968
373,The Jungle Book,Portugal,18 de diciembre de 1968
374,The Jungle Book,Australia,19 de diciembre de 1968
375,The Jungle Book,Países Bajos,19 de diciembre de 1968
376,The Jungle Book,Austria,20 de diciembre de 1968
377,The Jungle Book,Bélgica,20 de diciembre de 1968
378,The Jungle Book,Finlandia,20 de diciembre de 1968
